,temp_avg,dew_avg,hum_avg,wind_speed_avg,pressure_avg,precip,month,year,location
0,29.22222222222222,23.77777777777778,73.8,11.748182,1005.75783,0.0,10,2020,national-housing-authority-bangplee
1,28.22222222222222,24.777777777777775,83.4,8.0467,1005.75783,0.0,10,2020,national-housing-authority-bangplee
2,27.722222222222225,25.38888888888889,87.3,7.885766,1005.75783,0.0,10,2020,national-housing-authority-bangplee
3,27.944444444444443,25.444444444444443,86.7,10.138842,1009.14422,0.0,10,2020,national-housing-authority-bangplee
4,28.555555555555557,24.61111111111111,80.8,8.368568,1009.14422,0.0,10,2020,national-housing-authority-bangplee
5,28.055555555555557,25.27777777777778,86.3,8.0467,1009.14422,0.0,10,2020,national-housing-authority-bangplee
6,28.666666666666668,24.88888888888889,81.4,10.782578,1005.75783,0.0,10,2020,national-housing-authority-bangplee
7,25.944444444444443,24.111111111111114,91.2,14.323126,1005.75783,0.0,10,2020,national-housing-authority-bangplee
8,25.38888888888889,24.72222222222222,96.3,10.943512,1005.75783,0.0,10,2020,national-housing-authority-bangplee
9,25.166666666666668,24.055555555555557,94.3,9.65604,1005.75783,0.0,10,2020,national-housing-authority-bangplee
10,26.11111111111111,23.277777777777782,85.8,10.943512,1005.75783,0.0,10,2020,national-housing-authority-bangplee
11,27.16666666666667,23.055555555555557,79.7,7.724831999999999,1005.75783,0.0,10,2020,national-housing-authority-bangplee
12,25.166666666666668,22.944444444444443,88.2,10.782578,1005.75783,0.0,10,2020,national-housing-authority-bangplee
13,26.888888888888893,24.0,84.9,8.529501999999999,1005.75783,0.0,10,2020,national-housing-authority-bangplee
14,29.0,24.499999999999996,78.0,9.65604,1005.75783,0.0,10,2020,national-housing-authority-bangplee
15,26.944444444444443,25.444444444444443,91.3,9.65604,1005.75783,0.0,10,2020,national-housing-authority-bangplee
16,24.944444444444446,23.61111111111111,92.9,13.357522000000001,1005.75783,0.0,10,2020,national-housing-authority-bangplee
17,23.5,22.333333333333332,91.9,9.65604,1005.75783,0.0,10,2020,national-housing-authority-bangplee
18,25.27777777777778,22.61111111111111,85.7,7.24203,1009.14422,0.0,10,2020,national-housing-authority-bangplee
19,26.055555555555557,22.5,80.8,10.782578,1009.14422,0.0,10,2020,national-housing-authority-bangplee
20,26.666666666666668,22.666666666666668,78.9,9.495106,1009.14422,0.0,10,2020,national-housing-authority-bangplee
21,27.77777777777778,21.611111111111114,69.9,10.299776000000001,1009.14422,0.0,10,2020,national-housing-authority-bangplee
22,27.666666666666668,20.555555555555557,65.7,9.977908000000001,1009.14422,0.0,10,2020,national-housing-authority-bangplee
23,27.722222222222225,19.111111111111114,60.6,9.816974,1009.14422,0.0,10,2020,national-housing-authority-bangplee
24,27.666666666666668,19.444444444444443,62.1,7.24203,1009.14422,0.0,10,2020,national-housing-authority-bangplee
25,28.388888888888886,22.11111111111111,69.6,7.0810960000000005,1009.14422,0.0,10,2020,national-housing-authority-bangplee
26,27.277777777777775,22.5,75.3,9.334171999999999,1009.14422,0.0,10,2020,national-housing-authority-bangplee
27,27.722222222222225,23.055555555555557,76.9,10.943512,1009.14422,0.0,10,2020,national-housing-authority-bangplee
28,26.833333333333332,23.61111111111111,83.7,9.173238,1005.75783,0.0,10,2020,national-housing-authority-bangplee
29,27.5,23.77777777777778,81.4,9.977908000000001,1009.14422,0.0,10,2020,national-housing-authority-bangplee
30,27.055555555555557,25.222222222222225,90.5,6.276426,1009.14422,0.0,10,2020,national-housing-authority-bangplee
