,temp_avg,dew_avg,hum_avg,wind_speed_avg,pressure_avg,precip,month,year,location
0,28.5,23.555555555555557,76.3,9.173238,1009.14422,0.0,11,2014,Ratburana Post Office
1,27.944444444444443,23.22222222222222,77.3,6.115492,1009.14422,0.0,11,2014,Ratburana Post Office
2,28.88888888888889,23.388888888888886,73.9,10.46071,1012.53061,0.0,11,2014,Ratburana Post Office
3,27.722222222222225,23.166666666666668,77.7,8.690436,1012.53061,0.0,11,2014,Ratburana Post Office
4,27.88888888888889,23.055555555555557,75.9,5.793624,1012.53061,0.0,11,2014,Ratburana Post Office
5,29.61111111111111,23.277777777777782,69.6,8.207633999999999,1012.53061,0.0,11,2014,Ratburana Post Office
6,28.444444444444443,23.5,75.8,7.724831999999999,1012.53061,0.0,11,2014,Ratburana Post Office
7,29.38888888888889,23.22222222222222,70.7,9.977908000000001,1012.53061,0.0,11,2014,Ratburana Post Office
8,29.88888888888889,22.555555555555554,66.3,10.299776000000001,1012.53061,0.0,11,2014,Ratburana Post Office
9,29.38888888888889,22.61111111111111,68.3,9.816974,1012.53061,0.0,11,2014,Ratburana Post Office
10,30.166666666666668,22.88888888888889,66.5,7.24203,1012.53061,0.0,11,2014,Ratburana Post Office
11,29.944444444444443,22.944444444444443,68.0,9.173238,1012.53061,0.0,11,2014,Ratburana Post Office
12,29.833333333333332,21.833333333333332,63.2,13.196587999999998,1012.53061,0.0,11,2014,Ratburana Post Office
13,28.88888888888889,20.500000000000004,60.5,14.966862,1012.53061,0.0,11,2014,Ratburana Post Office
14,29.22222222222222,20.833333333333332,61.1,10.621644,1012.53061,0.0,11,2014,Ratburana Post Office
15,28.833333333333332,21.38888888888889,64.7,10.943512,1012.53061,0.0,11,2014,Ratburana Post Office
16,28.833333333333332,21.27777777777778,64.0,11.104446000000001,1012.53061,0.0,11,2014,Ratburana Post Office
17,28.277777777777782,18.72222222222222,56.9,18.829278,1012.53061,0.0,11,2014,Ratburana Post Office
18,26.833333333333332,18.111111111111107,58.9,14.323126,1012.53061,0.0,11,2014,Ratburana Post Office
19,26.666666666666668,18.22222222222222,60.9,9.977908000000001,1012.53061,0.0,11,2014,Ratburana Post Office
20,27.944444444444443,19.444444444444443,61.2,9.012303999999999,1012.53061,0.0,11,2014,Ratburana Post Office
21,28.77777777777778,19.61111111111111,58.7,9.012303999999999,1012.53061,0.0,11,2014,Ratburana Post Office
22,29.444444444444443,19.944444444444446,57.5,8.529501999999999,1012.53061,0.0,11,2014,Ratburana Post Office
23,29.72222222222222,19.166666666666668,54.5,8.85137,1009.14422,0.0,11,2014,Ratburana Post Office
24,30.22222222222222,19.61111111111111,53.6,10.138842,1009.14422,0.0,11,2014,Ratburana Post Office
25,30.444444444444443,21.166666666666664,57.5,9.173238,1009.14422,0.0,11,2014,Ratburana Post Office
26,29.22222222222222,22.77777777777778,68.8,9.173238,1009.14422,0.0,11,2014,Ratburana Post Office
27,29.055555555555557,22.944444444444443,70.9,6.43736,1009.14422,0.0,11,2014,Ratburana Post Office
28,29.72222222222222,22.77777777777778,67.5,5.63269,1009.14422,0.0,11,2014,Ratburana Post Office
29,29.72222222222222,23.333333333333332,69.8,5.310822,1009.14422,0.0,11,2014,Ratburana Post Office
