0,0,23.55555555555556,14.38888888888889,57.6,8.85137,1012.53061,0.0,1,2014,1
1,1,24.111111111111114,14.555555555555555,57.5,8.207633999999999,1012.53061,0.0,1,2014,2
2,2,25.72222222222222,15.555555555555555,57.3,6.43736,1012.53061,0.0,1,2014,3
3,3,25.944444444444443,17.38888888888889,63.3,5.63269,1012.53061,0.0,1,2014,4
4,4,26.27777777777778,18.111111111111107,62.8,7.885766,1012.53061,0.0,1,2014,5
5,5,26.77777777777778,18.944444444444443,64.4,8.368568,1012.53061,0.0,1,2014,6
6,6,27.11111111111111,20.11111111111111,67.3,7.563898,1012.53061,0.0,1,2014,7
7,7,27.83333333333333,20.83333333333333,67.5,5.63269,1012.53061,0.0,1,2014,8
8,8,28.61111111111111,18.444444444444443,56.2,13.357522,1012.53061,0.0,1,2014,9
9,9,27.0,16.77777777777778,53.9,14.323126,1012.53061,0.0,1,2014,10
10,10,26.944444444444443,16.27777777777778,53.7,11.909116,1015.917,0.0,1,2014,11
11,11,27.555555555555557,15.166666666666666,47.7,9.65604,1015.917,0.0,1,2014,12
12,12,26.444444444444443,15.166666666666666,50.8,15.771532,1012.53061,0.0,1,2014,13
13,13,24.72222222222222,13.333333333333334,49.9,18.829278,1015.917,0.0,1,2014,14
14,14,23.111111111111107,11.444444444444445,48.5,13.840324,1015.917,0.0,1,2014,15
15,15,22.27777777777777,11.055555555555555,50.2,10.46071,1015.917,0.0,1,2014,16
16,16,23.22222222222222,12.333333333333336,52.9,9.977908,1015.917,0.0,1,2014,17
17,17,22.83333333333333,13.055555555555555,55.6,16.0934,1019.30339,0.0,1,2014,18
18,18,22.666666666666668,11.72222222222222,50.2,17.219938,1019.30339,0.0,1,2014,19
19,19,22.666666666666668,12.166666666666666,53.0,9.495106,1015.917,0.0,1,2014,20
20,20,23.33333333333333,10.833333333333334,46.3,17.70274,1019.30339,0.0,1,2014,21
21,21,20.944444444444443,8.444444444444446,45.6,18.50741,1019.30339,0.0,1,2014,22
22,22,21.166666666666664,8.777777777777777,46.6,11.909116,1015.917,0.0,1,2014,23
23,23,21.444444444444443,9.666666666666666,47.6,8.207633999999999,1012.53061,0.0,1,2014,24
24,24,22.944444444444443,12.166666666666666,55.4,6.920162,1012.53061,0.0,1,2014,25
25,25,23.944444444444443,15.77777777777778,63.5,7.402963999999999,1012.53061,0.0,1,2014,26
26,26,25.444444444444443,16.88888888888889,62.3,6.276426,1012.53061,0.0,1,2014,27
27,27,25.83333333333333,15.72222222222222,57.0,7.563898,1012.53061,0.0,1,2014,28
28,28,26.722222222222214,17.444444444444443,60.5,7.724831999999999,1012.53061,0.0,1,2014,29
29,29,26.83333333333333,17.055555555555557,60.1,8.368568,1012.53061,0.0,1,2014,30
30,30,26.5,15.38888888888889,54.6,10.46071,1012.53061,0.0,1,2014,31
0,0,-17.77777777777778,-17.77777777777778,0.0,0.0,0.0,0.0,2,2014,1
1,1,25.83333333333333,18.833333333333336,65.5,12.230984,985.43949,0.0,2,2014,2
2,2,26.944444444444443,21.05555555555556,71.2,10.46071,1009.14422,0.0,2,2014,3
3,3,27.77777777777778,22.0,70.8,13.518456,1005.75783,0.0,2,2014,4
4,4,27.722222222222225,21.22222222222222,68.2,17.059003999999998,1009.14422,0.0,2,2014,5
5,5,27.555555555555557,21.0,68.1,15.932466,1009.14422,0.0,2,2014,6
6,6,27.555555555555557,21.55555555555556,69.7,16.576202000000002,1009.14422,0.0,2,2014,7
7,7,27.666666666666668,20.222222222222225,65.1,15.932466,1009.14422,0.0,2,2014,8
8,8,27.555555555555557,18.33333333333333,61.0,10.782578,1009.14422,0.0,2,2014,9
9,9,27.16666666666667,19.5,64.8,9.65604,1009.14422,0.0,2,2014,10
10,10,27.22222222222222,19.166666666666668,63.3,13.67939,1009.14422,0.0,2,2014,11
